# comment: AGAGE GCMS-Medusa measurements. Output from GCWerks. See Miller et al. (2008), https://doi.org/10.1021/ac702084k; Arnold et al. (2012), https://doi.org/10.1021/ac300373e; or Prinn et al. (2018), https://doi.org/10.5194/essd-10-985-2018
# data_owner_email: paul.krummel@csiro.au
# data_owner: Paul Krummel
# station_long_name: Kennaook/Cape Grim, Tasmania, Australia
# inlet_base_elevation_masl: 94.000000
# inlet_latitude: -40.683333
# inlet_longitude: 144.689444
# inlet_comment: multiple inlets have been used at the station, all in close proximity to each other.
# instrument: agilent_5975
# instrument_date: 2012-08-01 00:00:00
# instrument_comment: upgraded MSD detector with generally improved precisions
# instrument_1: agilent_5973
# instrument_date_1: 2004-01-01 00:00:00
# instrument_comment_1: original MSD detector
# data_dir: /agage/capegrim-medusa
# species: hfc-32
# calibration_scale: SIO-07
# units: ppt
# file_created: 2024-11-11 07:21:03
# flag: B for baseline, P for pollution event
# The time (DD MM YYYY hh min) indicates sample time
# mm/dd/yyyy hh:mm, year, month, day, hour, min, mole_fraction, repeability, flag
02/03/2004 10:51,2004,2,3,10,51,NaN,NaN,-
02/03/2004 12:51,2004,2,3,12,51,NaN,NaN,-
02/03/2004 14:51,2004,2,3,14,51,NaN,NaN,-
02/03/2004 16:51,2004,2,3,16,51,NaN,NaN,-
02/03/2004 20:37,2004,2,3,20,37,NaN,NaN,-
02/03/2004 22:37,2004,2,3,22,37,NaN,NaN,-
02/04/2004 00:40,2004,2,4,0,40,NaN,NaN,-
02/04/2004 14:41,2004,2,4,14,41,NaN,NaN,-
02/04/2004 16:41,2004,2,4,16,41,NaN,NaN,-
02/04/2004 18:41,2004,2,4,18,41,NaN,NaN,-
02/04/2004 20:41,2004,2,4,20,41,NaN,NaN,-
02/04/2004 22:41,2004,2,4,22,41,NaN,NaN,-
02/05/2004 00:42,2004,2,5,0,42,NaN,NaN,-
02/05/2004 02:42,2004,2,5,2,42,NaN,NaN,-
02/05/2004 04:42,2004,2,5,4,42,NaN,NaN,-
02/05/2004 06:42,2004,2,5,6,42,NaN,NaN,-
02/05/2004 08:42,2004,2,5,8,42,0.461,NaN,B
02/05/2004 10:42,2004,2,5,10,42,NaN,NaN,-
02/05/2004 12:42,2004,2,5,12,42,NaN,NaN,-
02/05/2004 14:42,2004,2,5,14,42,NaN,NaN,-
02/05/2004 16:42,2004,2,5,16,42,NaN,NaN,-
02/05/2004 18:42,2004,2,5,18,42,NaN,NaN,-
02/05/2004 20:42,2004,2,5,20,42,NaN,NaN,-
02/05/2004 22:42,2004,2,5,22,42,NaN,NaN,-
02/06/2004 00:42,2004,2,6,0,42,NaN,NaN,-
02/06/2004 02:42,2004,2,6,2,42,NaN,NaN,-
02/06/2004 04:42,2004,2,6,4,42,NaN,NaN,-
02/06/2004 06:42,2004,2,6,6,42,NaN,NaN,-
02/06/2004 08:42,2004,2,6,8,42,NaN,NaN,-
02/06/2004 10:42,2004,2,6,10,42,NaN,NaN,-
02/06/2004 12:42,2004,2,6,12,42,NaN,NaN,-
02/06/2004 14:42,2004,2,6,14,42,NaN,NaN,-
02/06/2004 16:42,2004,2,6,16,42,NaN,NaN,-
02/06/2004 18:42,2004,2,6,18,42,NaN,NaN,-
02/06/2004 20:42,2004,2,6,20,42,NaN,NaN,-
02/06/2004 22:42,2004,2,6,22,42,NaN,NaN,-
02/07/2004 00:42,2004,2,7,0,42,NaN,NaN,-
02/07/2004 02:42,2004,2,7,2,42,NaN,NaN,-
02/07/2004 04:42,2004,2,7,4,42,NaN,NaN,-
02/07/2004 06:42,2004,2,7,6,42,NaN,NaN,-
02/07/2004 08:42,2004,2,7,8,42,NaN,NaN,-
02/07/2004 10:42,2004,2,7,10,42,NaN,NaN,-
02/07/2004 12:42,2004,2,7,12,42,NaN,NaN,-
02/07/2004 14:42,2004,2,7,14,42,0.512,0.038,B
02/07/2004 16:42,2004,2,7,16,42,0.466,0.036,B
02/07/2004 18:42,2004,2,7,18,42,0.455,0.035,B
02/07/2004 20:42,2004,2,7,20,42,NaN,NaN,-
02/07/2004 22:42,2004,2,7,22,42,NaN,NaN,-
02/08/2004 00:42,2004,2,8,0,42,0.468,0.034,B
02/08/2004 02:42,2004,2,8,2,42,0.444,0.032,B
02/08/2004 04:42,2004,2,8,4,42,NaN,NaN,-
02/08/2004 07:06,2004,2,8,7,6,0.446,0.032,B
02/08/2004 09:06,2004,2,8,9,6,0.481,0.033,B
02/08/2004 11:06,2004,2,8,11,6,0.472,0.032,B
02/08/2004 13:06,2004,2,8,13,6,0.473,0.032,B
02/08/2004 15:06,2004,2,8,15,6,0.499,0.034,B
02/08/2004 17:06,2004,2,8,17,6,0.467,0.030,B
02/08/2004 19:06,2004,2,8,19,6,NaN,NaN,-
02/08/2004 21:06,2004,2,8,21,6,NaN,NaN,-
02/09/2004 07:06,2004,2,9,7,6,0.461,0.035,B
02/09/2004 09:06,2004,2,9,9,6,0.508,0.038,B
02/09/2004 11:06,2004,2,9,11,6,NaN,NaN,-
02/09/2004 13:06,2004,2,9,13,6,NaN,NaN,-
02/09/2004 15:06,2004,2,9,15,6,0.467,0.035,B
02/09/2004 17:06,2004,2,9,17,6,0.441,0.032,B
02/09/2004 19:06,2004,2,9,19,6,0.503,0.036,B
02/09/2004 21:06,2004,2,9,21,6,0.510,0.036,B
02/09/2004 23:07,2004,2,9,23,7,0.505,0.036,B
02/10/2004 01:07,2004,2,10,1,7,0.536,0.039,B
02/10/2004 03:07,2004,2,10,3,7,0.439,0.032,B
02/10/2004 05:07,2004,2,10,5,7,0.389,0.029,B
02/10/2004 07:07,2004,2,10,7,7,NaN,NaN,-
02/10/2004 09:07,2004,2,10,9,7,0.452,0.035,B
02/10/2004 11:07,2004,2,10,11,7,0.522,0.040,B
02/10/2004 13:07,2004,2,10,13,7,0.499,0.038,B
02/10/2004 15:07,2004,2,10,15,7,NaN,NaN,-
02/10/2004 17:07,2004,2,10,17,7,NaN,NaN,-
02/10/2004 19:07,2004,2,10,19,7,0.464,0.029,B
02/10/2004 21:07,2004,2,10,21,7,0.538,0.030,B
02/10/2004 23:07,2004,2,10,23,7,0.468,0.026,B
02/11/2004 01:07,2004,2,11,1,7,0.554,0.031,B
02/11/2004 03:07,2004,2,11,3,7,0.462,0.025,B
02/11/2004 05:07,2004,2,11,5,7,NaN,NaN,-
02/11/2004 07:07,2004,2,11,7,7,NaN,NaN,-
02/11/2004 09:07,2004,2,11,9,7,NaN,NaN,-
02/11/2004 11:07,2004,2,11,11,7,NaN,NaN,-
02/11/2004 13:07,2004,2,11,13,7,0.484,0.031,B
02/11/2004 15:07,2004,2,11,15,7,0.435,0.028,B
02/11/2004 17:07,2004,2,11,17,7,0.480,0.031,B
02/11/2004 19:07,2004,2,11,19,7,0.491,0.032,B
02/11/2004 21:07,2004,2,11,21,7,NaN,NaN,-
02/11/2004 23:07,2004,2,11,23,7,0.553,0.036,B
02/12/2004 01:07,2004,2,12,1,7,0.482,0.030,B
02/12/2004 03:07,2004,2,12,3,7,0.455,0.028,B
02/12/2004 05:07,2004,2,12,5,7,0.490,0.030,B
02/12/2004 07:07,2004,2,12,7,7,0.575,0.034,P
02/12/2004 09:07,2004,2,12,9,7,0.454,0.027,B
02/12/2004 11:07,2004,2,12,11,7,0.489,0.029,B
02/12/2004 13:07,2004,2,12,13,7,0.449,0.027,B
02/12/2004 15:07,2004,2,12,15,7,0.487,0.028,B
02/12/2004 17:07,2004,2,12,17,7,0.456,0.026,B
02/12/2004 19:07,2004,2,12,19,7,0.575,0.034,B
02/12/2004 21:07,2004,2,12,21,7,0.508,0.029,B
02/12/2004 23:07,2004,2,12,23,7,0.495,0.028,B
02/13/2004 01:07,2004,2,13,1,7,0.490,0.027,B
02/13/2004 03:07,2004,2,13,3,7,0.458,0.026,B
02/13/2004 05:07,2004,2,13,5,7,0.490,0.027,B
02/13/2004 07:07,2004,2,13,7,7,0.447,0.024,B
02/13/2004 09:07,2004,2,13,9,7,0.495,0.025,B
02/13/2004 11:07,2004,2,13,11,7,0.432,0.020,B
02/13/2004 13:07,2004,2,13,13,7,0.520,0.024,B
02/13/2004 15:07,2004,2,13,15,7,0.461,0.020,B
02/13/2004 17:07,2004,2,13,17,7,0.466,0.020,B
02/13/2004 19:07,2004,2,13,19,7,0.491,0.020,B
02/13/2004 21:07,2004,2,13,21,7,0.489,0.020,B
02/13/2004 23:07,2004,2,13,23,7,0.541,0.022,B
02/14/2004 01:07,2004,2,14,1,7,0.438,0.019,B
02/14/2004 03:07,2004,2,14,3,7,0.476,0.021,B
02/14/2004 05:07,2004,2,14,5,7,0.573,0.026,B
02/14/2004 07:07,2004,2,14,7,7,0.519,0.024,B
02/14/2004 09:07,2004,2,14,9,7,0.461,0.021,B
02/14/2004 11:07,2004,2,14,11,7,0.512,0.022,B
02/14/2004 13:07,2004,2,14,13,7,0.586,0.025,P
02/14/2004 15:07,2004,2,14,15,7,0.557,0.024,P
02/14/2004 17:07,2004,2,14,17,7,0.466,0.021,B
02/14/2004 19:07,2004,2,14,19,7,0.461,0.021,B
02/14/2004 21:08,2004,2,14,21,8,0.500,0.023,B
02/14/2004 23:08,2004,2,14,23,8,0.543,0.026,B
02/15/2004 01:08,2004,2,15,1,8,0.499,0.024,B
02/15/2004 03:08,2004,2,15,3,8,0.485,0.024,B
02/15/2004 05:08,2004,2,15,5,8,NaN,NaN,-
02/15/2004 07:32,2004,2,15,7,32,NaN,NaN,-
02/15/2004 09:32,2004,2,15,9,32,NaN,NaN,-
02/15/2004 11:32,2004,2,15,11,32,NaN,NaN,-
02/15/2004 13:32,2004,2,15,13,32,NaN,NaN,-
02/15/2004 15:32,2004,2,15,15,32,NaN,NaN,-
02/15/2004 17:32,2004,2,15,17,32,NaN,NaN,-
02/15/2004 19:32,2004,2,15,19,32,NaN,NaN,-
02/16/2004 05:32,2004,2,16,5,32,NaN,NaN,-
02/16/2004 07:32,2004,2,16,7,32,NaN,NaN,-
02/16/2004 09:32,2004,2,16,9,32,NaN,NaN,-
02/16/2004 11:32,2004,2,16,11,32,NaN,NaN,-
02/16/2004 13:32,2004,2,16,13,32,NaN,NaN,-
02/16/2004 15:32,2004,2,16,15,32,NaN,NaN,-
02/16/2004 17:32,2004,2,16,17,32,NaN,NaN,-
02/16/2004 19:32,2004,2,16,19,32,NaN,NaN,-
02/16/2004 21:32,2004,2,16,21,32,NaN,NaN,-
02/16/2004 23:32,2004,2,16,23,32,NaN,NaN,-
02/17/2004 01:32,2004,2,17,1,32,NaN,NaN,-
02/17/2004 03:32,2004,2,17,3,32,NaN,NaN,-
02/17/2004 06:32,2004,2,17,6,32,0.435,0.015,B
02/17/2004 08:32,2004,2,17,8,32,0.519,0.021,B
02/17/2004 10:32,2004,2,17,10,32,0.507,0.020,B
02/17/2004 12:32,2004,2,17,12,32,0.489,0.019,B
02/17/2004 14:32,2004,2,17,14,32,0.501,0.019,B
02/17/2004 16:32,2004,2,17,16,32,0.523,0.023,B
02/17/2004 18:32,2004,2,17,18,32,0.471,0.026,B
02/17/2004 20:32,2004,2,17,20,32,0.498,0.027,B
02/17/2004 22:32,2004,2,17,22,32,0.592,0.032,P
02/18/2004 08:32,2004,2,18,8,32,0.436,0.024,B
02/18/2004 10:32,2004,2,18,10,32,0.531,0.030,B
02/18/2004 12:32,2004,2,18,12,32,0.477,0.032,B
02/18/2004 14:32,2004,2,18,14,32,0.561,0.038,B
02/18/2004 16:32,2004,2,18,16,32,0.526,0.038,B
02/18/2004 18:32,2004,2,18,18,32,0.499,0.043,B
02/18/2004 20:32,2004,2,18,20,32,0.437,0.042,B
02/18/2004 22:32,2004,2,18,22,32,0.489,0.048,B
02/19/2004 00:32,2004,2,19,0,32,0.504,0.052,B
02/19/2004 02:32,2004,2,19,2,32,0.446,0.047,B
02/19/2004 04:32,2004,2,19,4,32,NaN,NaN,-
02/19/2004 06:32,2004,2,19,6,32,0.518,0.055,B
02/19/2004 08:32,2004,2,19,8,32,0.425,0.045,B
02/19/2004 10:32,2004,2,19,10,32,0.450,0.048,B
02/19/2004 12:32,2004,2,19,12,32,0.437,0.047,B
02/19/2004 14:32,2004,2,19,14,32,0.447,0.048,B
02/19/2004 16:32,2004,2,19,16,32,0.481,0.051,B
02/19/2004 18:32,2004,2,19,18,32,0.535,0.057,B
02/19/2004 20:32,2004,2,19,20,32,0.535,0.056,B
02/19/2004 22:32,2004,2,19,22,32,0.474,0.052,B
02/20/2004 00:32,2004,2,20,0,32,0.547,0.059,B
02/20/2004 02:33,2004,2,20,2,33,0.488,0.052,B
02/20/2004 04:33,2004,2,20,4,33,0.481,0.051,B
02/20/2004 06:33,2004,2,20,6,33,0.514,0.053,B
02/20/2004 08:33,2004,2,20,8,33,NaN,NaN,-
02/20/2004 10:33,2004,2,20,10,33,0.530,0.056,B
02/20/2004 12:33,2004,2,20,12,33,0.486,0.051,B
02/20/2004 14:33,2004,2,20,14,33,0.423,0.042,B
02/20/2004 16:33,2004,2,20,16,33,0.481,0.047,B
02/20/2004 18:33,2004,2,20,18,33,0.453,0.044,B
02/20/2004 20:33,2004,2,20,20,33,0.522,0.046,B
02/20/2004 22:33,2004,2,20,22,33,0.515,0.039,B
02/21/2004 00:33,2004,2,21,0,33,0.522,0.037,B
02/21/2004 02:33,2004,2,21,2,33,0.508,0.035,B
02/21/2004 04:33,2004,2,21,4,33,0.466,0.032,B
02/21/2004 06:33,2004,2,21,6,33,0.456,0.031,B
02/21/2004 08:33,2004,2,21,8,33,0.436,0.029,B
02/21/2004 10:33,2004,2,21,10,33,0.482,0.032,B
02/21/2004 12:33,2004,2,21,12,33,0.442,0.030,B
02/21/2004 14:33,2004,2,21,14,33,0.438,0.029,B
02/21/2004 16:33,2004,2,21,16,33,0.468,0.032,B
02/21/2004 18:33,2004,2,21,18,33,0.495,0.035,B
02/21/2004 20:33,2004,2,21,20,33,0.486,0.032,B
02/21/2004 22:33,2004,2,21,22,33,0.471,0.027,B
02/22/2004 00:33,2004,2,22,0,33,0.479,0.028,B
02/22/2004 02:33,2004,2,22,2,33,0.444,0.027,B
02/22/2004 04:33,2004,2,22,4,33,NaN,NaN,-
02/22/2004 06:57,2004,2,22,6,57,NaN,NaN,-
02/22/2004 08:57,2004,2,22,8,57,NaN,NaN,-
02/22/2004 10:57,2004,2,22,10,57,NaN,NaN,-
02/22/2004 12:57,2004,2,22,12,57,NaN,NaN,-
02/22/2004 14:57,2004,2,22,14,57,NaN,NaN,-
02/22/2004 16:57,2004,2,22,16,57,NaN,NaN,-
02/22/2004 18:57,2004,2,22,18,57,NaN,NaN,-
02/22/2004 20:57,2004,2,22,20,57,NaN,NaN,-
02/23/2004 06:57,2004,2,23,6,57,NaN,NaN,-
02/23/2004 08:57,2004,2,23,8,57,NaN,NaN,-
02/23/2004 10:57,2004,2,23,10,57,NaN,NaN,-
02/23/2004 12:57,2004,2,23,12,57,NaN,NaN,-
02/23/2004 14:57,2004,2,23,14,57,NaN,NaN,-
02/23/2004 16:57,2004,2,23,16,57,NaN,NaN,-
02/23/2004 18:57,2004,2,23,18,57,NaN,NaN,-
02/23/2004 20:57,2004,2,23,20,57,NaN,NaN,-
02/23/2004 22:57,2004,2,23,22,57,NaN,NaN,-
02/24/2004 00:57,2004,2,24,0,57,NaN,NaN,-
02/24/2004 02:57,2004,2,24,2,57,NaN,NaN,-
02/24/2004 04:57,2004,2,24,4,57,NaN,NaN,-
02/24/2004 06:57,2004,2,24,6,57,NaN,NaN,-
02/24/2004 08:57,2004,2,24,8,57,NaN,NaN,-
02/24/2004 10:57,2004,2,24,10,57,NaN,NaN,-
02/24/2004 12:57,2004,2,24,12,57,NaN,NaN,-
02/24/2004 14:57,2004,2,24,14,57,NaN,NaN,-
02/24/2004 16:57,2004,2,24,16,57,NaN,NaN,-
02/24/2004 18:57,2004,2,24,18,57,NaN,NaN,-
02/24/2004 20:57,2004,2,24,20,57,NaN,NaN,-
02/25/2004 01:00,2004,2,25,1,0,NaN,NaN,-
02/25/2004 03:08,2004,2,25,3,8,NaN,NaN,-
02/25/2004 05:08,2004,2,25,5,8,0.440,NaN,B
02/25/2004 21:08,2004,2,25,21,8,0.419,NaN,B
02/25/2004 23:08,2004,2,25,23,8,0.444,0.037,B
02/26/2004 15:08,2004,2,26,15,8,0.483,0.051,B
02/26/2004 17:09,2004,2,26,17,9,0.553,0.054,B
02/26/2004 19:09,2004,2,26,19,9,0.602,0.057,B
02/26/2004 21:09,2004,2,26,21,9,0.451,0.043,B
02/26/2004 23:09,2004,2,26,23,9,0.426,0.039,B
02/27/2004 01:09,2004,2,27,1,9,0.527,0.045,B
02/27/2004 03:09,2004,2,27,3,9,0.430,0.036,B
02/27/2004 05:09,2004,2,27,5,9,0.388,0.032,B
02/27/2004 07:09,2004,2,27,7,9,0.402,0.033,B
02/27/2004 09:09,2004,2,27,9,9,0.468,0.036,B
02/27/2004 11:09,2004,2,27,11,9,0.503,0.039,B
02/27/2004 13:09,2004,2,27,13,9,0.515,0.040,B
02/27/2004 15:09,2004,2,27,15,9,0.482,0.040,B
02/27/2004 17:09,2004,2,27,17,9,0.501,0.042,B
02/27/2004 19:09,2004,2,27,19,9,0.418,0.034,B
02/27/2004 21:09,2004,2,27,21,9,0.465,0.039,B
02/27/2004 23:09,2004,2,27,23,9,0.418,0.035,B
02/28/2004 01:09,2004,2,28,1,9,0.428,0.033,B
02/28/2004 03:09,2004,2,28,3,9,0.479,0.036,B
02/28/2004 05:09,2004,2,28,5,9,0.511,0.035,B
02/28/2004 07:09,2004,2,28,7,9,0.492,0.039,B
02/28/2004 09:09,2004,2,28,9,9,0.489,0.041,B
02/28/2004 11:09,2004,2,28,11,9,0.516,0.046,B
02/28/2004 13:09,2004,2,28,13,9,0.428,0.039,B
02/28/2004 15:09,2004,2,28,15,9,0.484,0.044,B
02/28/2004 17:09,2004,2,28,17,9,0.447,0.040,B
02/28/2004 19:09,2004,2,28,19,9,0.491,0.044,B
02/28/2004 21:09,2004,2,28,21,9,0.467,0.043,B
02/28/2004 23:09,2004,2,28,23,9,0.484,0.045,B
02/29/2004 01:09,2004,2,29,1,9,0.467,0.044,B
02/29/2004 03:09,2004,2,29,3,9,0.437,0.043,B
02/29/2004 05:09,2004,2,29,5,9,0.451,0.045,B
02/29/2004 07:09,2004,2,29,7,9,0.489,0.050,B
02/29/2004 09:09,2004,2,29,9,9,0.496,0.052,B
02/29/2004 11:09,2004,2,29,11,9,0.476,0.052,B
02/29/2004 13:09,2004,2,29,13,9,0.509,0.056,B
02/29/2004 15:09,2004,2,29,15,9,0.463,0.049,B
02/29/2004 17:09,2004,2,29,17,9,0.544,0.057,B
02/29/2004 19:09,2004,2,29,19,9,0.452,0.049,B
02/29/2004 21:09,2004,2,29,21,9,0.439,0.049,B
03/01/2004 07:09,2004,3,1,7,9,NaN,NaN,-
03/01/2004 09:09,2004,3,1,9,9,NaN,NaN,-
03/01/2004 11:09,2004,3,1,11,9,NaN,NaN,-
